participant_id,n_windows,best_single_source,classical_MAE,classical_p95_absolute_error,classical_catastrophic_error_rate_20bpm,foundation_MAE,foundation_p95_absolute_error,foundation_catastrophic_error_rate_20bpm,best_single_MAE,best_single_p95_absolute_error,best_single_catastrophic_error_rate_20bpm,router_MAE,router_p95_absolute_error,router_catastrophic_error_rate_20bpm,delta_MAE_best_single_minus_router,delta_p95_absolute_error_best_single_minus_router,delta_catastrophic_error_rate_20bpm_best_single_minus_router
P04,1563,foundation,7.994091679565628,32.627097434276926,0.09404990403071017,7.656188753572771,27.428020902170484,0.0799744081893794,7.656188753572771,27.428020902170484,0.0799744081893794,6.999930246488856,26.944205527202556,0.07165706973768395,0.6562585070839146,0.4838153749679286,0.008317338451695452
P07,1490,foundation,8.686032179260987,29.089952899707853,0.08926174496644296,7.3511663349247325,27.941051281450772,0.0959731543624161,7.3511663349247325,27.941051281450772,0.0959731543624161,7.243102963705885,26.556864925291325,0.08456375838926175,0.10806337121884724,1.3841863561594465,0.011409395973154352
P16,1504,foundation,10.624072518976911,50.1533363276453,0.15691489361702127,7.296121143162182,27.913318178179317,0.08976063829787234,7.296121143162182,27.913318178179317,0.08976063829787234,7.273112653937369,30.887889159757858,0.09109042553191489,0.02300848922481258,-2.974570981578541,-0.0013297872340425482
P17,1506,foundation,6.962565144649454,38.392906165941675,0.11885790172642763,4.2957413516586636,16.342693232134966,0.0351925630810093,4.2957413516586636,16.342693232134966,0.0351925630810093,4.919604838697534,20.32106640971621,0.05444887118193891,-0.6238634870388706,-3.9783731775812434,-0.01925630810092961
P18,1566,classical,5.176650774616882,25.32279667294643,0.07279693486590039,7.441595526015931,27.835356635457668,0.0983397190293742,5.176650774616882,25.32279667294643,0.07279693486590039,5.791775583101714,23.6077939244458,0.07343550446998723,-0.6151248084848318,1.7150027485006305,-0.0006385696040868416
